Note/link information/Landing Zone,,,,,,,
/soccer/ned.2/,ned.2,https://site.web.api.espn.com/apis/v2/sports/soccer/ned.2/standings?seasontype=1&type=0&level=3,Dutch Keuken Kampioen Divisie,Active 2025,,,
/soccer/ned.cup/,ned.cup,https://site.web.api.espn.com/apis/v2/sports/soccer/ned.cup/standings?seasontype=1&type=0&level=3,Dutch KNVB Beker,?,,,
/soccer/nir.1/,nir.1,https://site.web.api.espn.com/apis/v2/sports/soccer/nir.1/standings?seasontype=1&type=0&level=3,Northern Irish Premiership,Active 2025,,,
/soccer/nor.1/,nor.1,https://site.web.api.espn.com/apis/v2/sports/soccer/nor.1/standings?seasontype=1&type=0&level=3,Norwegian Eliteserien,Active 2025,,,
/soccer/panam.m/,panam.m,https://site.web.api.espn.com/apis/v2/sports/soccer/panam.m/standings?seasontype=1&type=0&level=3,Pan Am Men's Soccer,Active 2025,,,
/soccer/panam.w/,panam.w,https://site.web.api.espn.com/apis/v2/sports/soccer/panam.w/standings?seasontype=1&type=0&level=3,Pan Am women's Soccer,Active 2025,,,
/soccer/par.1/,par.1,https://site.web.api.espn.com/apis/v2/sports/soccer/par.1/standings?seasontype=1&type=0&level=3,Paraguayan Primera División,Active 2025,,,
/soccer/par.2/,par.2,https://site.web.api.espn.com/apis/v2/sports/soccer/par.2/standings?seasontype=1&type=0&level=3,Segunda División de Paraguay,Active 2025,,,
/soccer/per.1/,per.1,https://site.web.api.espn.com/apis/v2/sports/soccer/per.1/standings?seasontype=1&type=0&level=3,Peruvian Liga 1,Active 2025,,,
/soccer/per.2/,per.2,https://site.web.api.espn.com/apis/v2/sports/soccer/per.2/standings?seasontype=1&type=0&level=3,Segunda División de Perú,?,,,
/soccer/por.1/,por.1,https://site.web.api.espn.com/apis/v2/sports/soccer/por.1/standings?seasontype=1&type=0&level=3,Portuguese Primeira Liga,Active 2025,,,
/soccer/rsa.1/,rsa.1,https://site.web.api.espn.com/apis/v2/sports/soccer/rsa.1/standings?seasontype=1&type=0&level=3,South African Premier Division,Active 2025,,,
/soccer/rsa.2/,rsa.2,https://site.web.api.espn.com/apis/v2/sports/soccer/rsa.2/standings?seasontype=1&type=0&level=3,South African First Division,Active 2025,,,
/soccer/rus.1/,rus.1,https://site.web.api.espn.com/apis/v2/sports/soccer/rus.1/standings?seasontype=1&type=0&level=3,Russian Premier League,Active 2025,,,
/soccer/sco.1/,sco.1,https://site.web.api.espn.com/apis/v2/sports/soccer/sco.1/standings?seasontype=1&type=0&level=3,Scottish Premiership,Active 2025,,,
/soccer/sco.2/,sco.2,https://site.web.api.espn.com/apis/v2/sports/soccer/sco.2/standings?seasontype=1&type=0&level=3,Scottish Championship,Active 2025,,,
/soccer/sco.3/,sco.3,https://site.web.api.espn.com/apis/v2/sports/soccer/sco.3/standings?seasontype=1&type=0&level=3,Scottish SPFL League One,Active 2025,,,
/soccer/sco.4/,sco.4,https://site.web.api.espn.com/apis/v2/sports/soccer/sco.4/standings?seasontype=1&type=0&level=3,Scottish SPFL League Two,Active 2025,,,
/soccer/sco.challenge/,sco.challenge,https://site.web.api.espn.com/apis/v2/sports/soccer/sco.challenge/standings?seasontype=1&type=0&level=3,Scottish League Challenge Cup,?,,,
/soccer/sco.cis/,sco.cis,https://site.web.api.espn.com/apis/v2/sports/soccer/sco.cis/standings?seasontype=1&type=0&level=3,Scottish League Cup,Active 2025,,,
/soccer/sco.tennents/,sco.tennents,https://site.web.api.espn.com/apis/v2/sports/soccer/sco.tennents/standings?seasontype=1&type=0&level=3,Scottish Cup,Active 2025,,,
/soccer/slv.1/,slv.1,https://site.web.api.espn.com/apis/v2/sports/soccer/slv.1/standings?seasontype=1&type=0&level=3,Salvadoran Primera Division,Active 2025,,,
/soccer/sui.1/,sui.1,https://site.web.api.espn.com/apis/v2/sports/soccer/sui.1/standings?seasontype=1&type=0&level=3,Swiss Super League,Active 2025,,,
/soccer/swe.1/,swe.1,https://site.web.api.espn.com/apis/v2/sports/soccer/swe.1/standings?seasontype=1&type=0&level=3,Swedish Allsvenskan,Active 2025,,,
/soccer/tur.1/,tur.1,https://site.web.api.espn.com/apis/v2/sports/soccer/tur.1/standings?seasontype=1&type=0&level=3,Turkish Super Lig,Active 2025,,,
/soccer/uefa.carling/,uefa.carling,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.carling/standings?seasontype=1&type=0&level=3,Carling Nations Cup,Active 2025,,,
/soccer/uefa.euro/,uefa.euro,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.euro/standings?seasontype=1&type=0&level=3,UEFA European Championship,Active 2025,,,
/soccer/uefa.euro.u19/,uefa.euro.u19,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.euro.u19/standings?seasontype=1&type=0&level=3,UEFA European Under-19 Championship,Active 2025,,,
/soccer/uefa.europa/,uefa.europa,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.europa/standings?seasontype=1&type=0&level=3,UEFA Europa League,Active 2025,,,
/soccer/uefa.euroq/,uefa.euroq,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.euroq/standings?seasontype=1&type=0&level=3,UEFA European Championship Qualifying,Active 2025,,,
/soccer/uefa.intertoto/,uefa.intertoto,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.intertoto/standings?seasontype=1&type=0&level=3,UEFA Intertoto Cup,?,,,
/soccer/uefa.super_cup/,uefa.super_cup,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.super_cup/standings?seasontype=1&type=0&level=3,UEFA Super Cup,?,,,
/soccer/uefa.uefa/,uefa.uefa,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.uefa/standings?seasontype=1&type=0&level=3,UEFA Cup,?,,,
/soccer/uefa.worldq/,uefa.worldq,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.worldq/standings?seasontype=1&type=0&level=3,UEFA World Cup Qualifying,?,,,
/soccer/uefa.wchampions/,uefa.wchampions,https://site.web.api.espn.com/apis/v2/sports/soccer/uefa.wchampions/standings?seasontype=2&type=0&level=3,UEFA Women's Champions League,,,,
/soccer/uru.1/,uru.1,https://site.web.api.espn.com/apis/v2/sports/soccer/uru.1/standings?seasontype=1&type=0&level=3,Liga UAF Uruguaya,Active 2025,,,
/soccer/uru.2/,uru.2,https://site.web.api.espn.com/apis/v2/sports/soccer/uru.2/standings?seasontype=1&type=0&level=3,Segunda División de Uruguay,?,,,
/soccer/usa.misl/,usa.misl,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.misl/standings?seasontype=1&type=0&level=3,"""Major Indoor Soccer League",?,Dissolved,,
/soccer/usa.ncaa.m.1/,usa.ncaa.m.1,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.ncaa.m.1/standings?seasontype=1&type=0&level=3,NCAA Men's Soccer,?,,,
/soccer/usa.ncaa.w.1/,usa.ncaa.w.1,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.ncaa.w.1/standings?seasontype=1&type=0&level=3,NCAA Women's Soccer,?,,,
/soccer/usa.open/,usa.open,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.open/standings?seasontype=1&type=0&level=3,U.S. Open Cup,,,,
/soccer/usa.usl.1/,usa.usl.1,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.usl.1/standings?seasontype=1&type=0&level=3,USL Championship,Active 2025,,,
/soccer/usa.usl.l1/,usa.usl.l1,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.usl.l1/standings?seasontype=2&type=0&level=3,USL League One,,,,
/soccer/usa.w.1/,usa.w.1,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.w.1/standings?seasontype=1&type=0&level=3,USA Women's United Soccer Association,Active 2025,,,
/soccer/usa.world_series/,usa.world_series,https://site.web.api.espn.com/apis/v2/sports/soccer/usa.world_series/standings?seasontype=1&type=0&level=3,World Series of Football,?,,,
/soccer/ven.1/,ven.1,https://site.web.api.espn.com/apis/v2/sports/soccer/ven.1/standings?seasontype=1&type=0&level=3,Venezuelan Primera División,Active 2025,,,
/soccer/ven.2/,ven.2,https://site.web.api.espn.com/apis/v2/sports/soccer/ven.2/standings?seasontype=1&type=0&level=3,Segunda División de Venezuela,?,,,
/soccer/wal.1/,wal.1,https://site.web.api.espn.com/apis/v2/sports/soccer/wal.1/standings?seasontype=1&type=0&level=3,Welsh Premier League,Active 2025,,,
,,"https://site.api.espn.com/apis/site/v2/sports/soccer/all/teams/660/schedule, ",USA Mens Soccer Team Schedule,,,,
Tennis,,,,,,,
Path,Leagues,URL Path,League,Active,Notes,League Number,
/tennis/ATP/,ATP,https://site.web.api.espn.com/apis/site/v2/sports/tennis/atp/rankings?region=us&lang=en,Mens Tennis,Active 2025,,,
/tennis/WTA/,WTA,https://site.web.api.espn.com/apis/site/v2/sports/tennis/wta/rankings?region=us&lang=en,Women's Tennis,Active 2025,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Wrestling,,,,,,,
Path,Leagues,URL Path,League,Active,Notes,League Number,
/professional-wrestling/aew/,aew,https://site.web.api.espn.com/apis/v2/sports/professional-wrestling/aew/standings?seasontype=2&type=0&level=3,Men's Wrestiling,,,,
/professional-wrestling/WWE/,WWE,https://site.web.api.espn.com/apis/v2/sports/professional-wrestling/wwe/standings?seasontype=2&type=0&level=3,Women's Wrestiling,,,,
,,,,,,,
Lacrosse,,,,,,,
Path,Leagues,URL Path,League,Active,Notes,League Number,
/lacrosse/PLL/,PLL,https://site.api.espn.com/apis/site/v2/sports/lacrosse/pll/scoreboard,Premier Lacrosse League,Active 2025,,,
/lacrosse/PLL/,PLL,https://site.web.api.espn.com/apis/v2/sports/lacrosse/pll/standings?seasontype=2&type=0&level=3,,,,,
/lacrosse/NLL/,NLL,https://site.api.espn.com/apis/site/v2/sports/lacrosse/nll/scoreboard,National Lacrosse League,Active 2025,,,
/lacrosse/NLL/,NLL,https://site.web.api.espn.com/apis/v2/sports/lacrosse/nll/standings?seasontype=2&type=0&level=3,,,,,
